"","state","S1","S2","S3","S4","returns","State_Name"
"10931",1,0.813978777042319,2.80781204614806e-05,0.1805658739029,0.00542727093431929,-0.00280504092360712,"Level1"
"10932",1,0.778585125987613,3.80149921642208e-05,0.216051075730818,0.00532578328940511,-0.00341678562569303,"Level1"
"10933",1,0.909591675424551,9.37980918397202e-05,0.0810464398701103,0.00926808661349875,-0.00879632599836189,"Level1"
"10934",1,0.865596860487847,2.22543701687916e-05,0.128910524799747,0.00547036034223727,-0.000914442541897209,"Level1"
"10935",1,0.817450505496309,2.53938968877552e-05,0.177164107562917,0.0053599930438861,-0.0023405597737467,"Level1"
"10936",1,0.839136819209118,4.6268171771242e-05,0.154399209254973,0.00641770336413728,-0.00541451990903585,"Level1"
"10937",1,0.75452023084435,2.8207370915357e-05,0.240664572512866,0.00478698927186895,0.00265978673428702,"Level1"
"10938",1,0.636168293388657,3.98889806643546e-05,0.35982559574186,0.00396622188881914,0.000204362040778783,"Level1"
"10939",1,0.540949377047467,6.74737261409243e-05,0.455356989846865,0.0036261593795268,0.00448425134310959,"Level1"
"10940",1,0.49475608845529,0.000101888211506002,0.501578084501154,0.00356393883204998,0.00598170802654785,"Level1"
"10941",1,0.363896324376468,7.53650723504472e-05,0.633711425302175,0.00231688524900647,0.00282627624705079,"Level1"
"10942",1,0.256592942193291,8.92926195558735e-05,0.741693312866256,0.00162445232089744,-0.00100845107376557,"Level1"
"10943",1,0.262384544373844,0.000205620961572128,0.735378463540169,0.00203137112441552,0.00713820953304634,"Level1"
"10944",1,0.16676429253073,9.33115353726347e-05,0.832096003991984,0.00104639194191332,0.00200157195529282,"Level1"
"10945",1,0.241287203933445,0.000343913317484973,0.756353409929052,0.00201547282001859,-0.00662050774717482,"Level1"
"10946",1,0.166826118422289,0.000105879031213393,0.83200018013031,0.00106782241618762,-0.00151082266739877,"Level1"
"10947",1,0.109884568344085,0.000115556253017492,0.889285389868933,0.000714485533964506,0.00362210881781078,"Level1"
"10948",1,0.127495106289386,0.00026304348361901,0.871265234621694,0.000976615605301041,-0.0054380899647315,"Level1"
"10949",1,0.337327611434419,0.000897393751118094,0.658215603056638,0.0035593917578253,-0.00912972478855067,"Level1"
"10950",1,0.291770983278955,0.000187896502034741,0.706040411764508,0.0020007084545019,-0.00347076709653305,"Level1"
"10951",1,0.285801311257723,0.000163581831699079,0.711968092559634,0.00206701435094414,-0.0045096212763962,"Level1"
"10952",1,0.248054214114447,0.000137506435423721,0.750096975562571,0.00171130388755769,-0.00360173277039877,"Level1"
"10953",1,0.89105337360245,0.00249920703518463,0.0884460455797074,0.0180013737826583,-0.0140152617075548,"Level1"
"10954",1,0.846047336997317,0.000515143220162617,0.144010837474696,0.00942668230782478,-0.00052291765897472,"Level1"
"10955",1,0.768243317074137,0.000101255387276607,0.226843640214461,0.00481178732412578,-0.000313835858764655,"Level1"
"10956",1,0.777357539470765,5.6077233731281e-05,0.216822729842439,0.00576365345306419,-0.00493001475723798,"Level1"
"10957",1,0.749148230567111,4.70509992591951e-05,0.245588698335487,0.0052160200981426,-0.00379267213565271,"Level1"
"10958",1,0.928063795259422,0.000136383795622871,0.0609124705114308,0.0108873504335245,-0.0100780252022332,"Level1"
"10959",1,0.889754868778379,2.85087706872561e-05,0.104478298626204,0.00573832382472964,0.00181089796492095,"Level1"
"10960",1,0.828091600762106,1.98939952325862e-05,0.166611046144002,0.00527745909865946,0.00286948490777306,"Level1"
"10961",1,0.972292934204755,0.000241209370493377,0.00318234157036664,0.0242835148543851,-0.015291961935918,"Level1"
"10962",1,0.95303904042133,6.49681180507829e-05,0.0330931642786875,0.0138028271819321,0.00408643426890976,"Level1"
"10963",1,0.958863274668743,0.000361665417118288,0.000344805703481655,0.0404302542106569,0.0183960098989395,"Level1"
"10964",1,0.943385662194246,0.000101202997253817,0.0342808587282614,0.0222322760802385,-0.0012651872730034,"Level1"
"10965",1,0.944098759036492,6.22179867636335e-05,0.0424306225038487,0.013408400472896,-0.00348747513310688,"Level1"
"10966",1,0.922577438448024,3.29482152364078e-05,0.0701392697846556,0.00725034355208404,-0.000741329138969071,"Level1"
"10967",1,0.875032841894121,1.70983423341299e-05,0.119504039795304,0.00544601996824113,0.000741329138969071,"Level1"
"10968",1,0.970008066880907,7.11114434124024e-05,0.0168960440317652,0.0130247776439157,-0.0111780051747559,"Level1"
"10969",1,0.976233482956481,0.000150312802504431,0.000758318052540942,0.0228578861884733,-0.0139063411880223,"Level1"
"10970",1,0.95036579638776,5.54167083949967e-05,0.0373774072757238,0.0122013796281209,0,"Level1"
"10971",1,0.945815127600101,3.37280732747421e-05,0.0468716887409611,0.00727945558566312,-0.00337090514721261,"Level1"
"10972",1,0.966718127009014,3.46254079743345e-05,0.0239555076998769,0.00929173988313413,0.00975512846107929,"Level1"
"10973",1,0.951628782375086,2.28990480780457e-05,0.0424082412605018,0.0059400773163339,0.00150893542602759,"Level1"
"10974",1,0.971617820863131,2.50162622775723e-05,0.0193878541939693,0.0089693086806225,-0.00778467570043873,"Level1"
"10975",1,0.974921071333969,2.96106681213855e-05,0.0174676570094943,0.007581660988415,-0.00566014361520129,"Level1"
"10976",1,0.983150282058781,3.6932721057157e-05,0.00658980744972843,0.0102229777704338,-0.00899128854486086,"Level1"
"10977",1,0.979050414414845,3.81755408242804e-05,0.0125018632266466,0.0084095468176839,-0.00696324430100237,"Level1"
"10978",1,0.955841311644641,2.06884126038814e-05,0.0381493125645372,0.00598868737821808,0.00188373920569784,"Level1"
"10979",1,0.971140898624786,0.000131330298309538,0.000615566619645851,0.0281122044572583,0.0176665588286085,"Level1"
"10980",1,0.947614173907396,0.000384805796490802,0.000894499474977263,0.0511065208211362,0.0158622365753249,"Level1"
