Date,Close,logret,State
1929-08-01,29.08,0.006901338640693311,3
1929-08-02,29.56,0.01637144341468222,1
1929-08-05,29.54,-0.0006768189767671906,3
1929-08-06,29.43,-0.0037307148578524796,3
1929-08-07,29.13,-0.010245991274037802,2
1929-08-08,29.47,0.011604225778259813,2
1929-08-09,28.38,-0.037688125017706575,2
1929-08-12,29.27,0.030878428971897964,2
1929-08-13,29.53,0.00884359505203669,2
1929-08-14,29.62,0.003043113083821325,3
1929-08-15,29.67,0.001686625463078073,3
1929-08-16,30.22,0.01836752254186269,1
1929-08-19,30.5,0.00922272676877256,0
1929-08-20,30.68,0.005884292885689479,3
1929-08-21,30.55,-0.00424629088145112,3
1929-08-22,30.79,0.007825276318804697,3
1929-08-23,31.09,0.009696262134253342,3
1929-08-26,31.07,-0.000643500665706398,3
1929-08-27,31.05,-0.0006439150254680115,3
1929-08-28,30.99,-0.0019342365798311612,3
1929-08-29,31.29,0.009633985881134066,0
1929-08-30,31.71,0.013333530869465093,0
1929-09-03,31.82,0.0034629343593848283,3
1929-09-04,31.72,-0.003147626142993687,3
1929-09-05,31.02,-0.022315239018254385,2
1929-09-06,31.83,0.025777083545608814,2
1929-09-09,31.67,-0.005039380743453226,2
1929-09-10,31.1,-0.018162041365359816,2
1929-09-11,31.53,0.013731654371781143,2
1929-09-12,31.17,-0.011483379777724068,2
1929-09-13,31.38,0.0067146535256408235,2
1929-09-16,31.86,0.015180557177016052,1
1929-09-17,31.6,-0.008194183889036033,0
1929-09-18,31.68,0.002528446353358582,3
1929-09-19,31.73,0.0015770386488793697,3
1929-09-20,31.39,-0.010773234741241922,0
1929-09-23,31.38,-0.00031862354897604916,3
1929-09-24,30.8,-0.018656057325357356,1
1929-09-25,30.85,0.0016220603718677395,3
1929-09-26,31.13,0.009035234102119816,2
1929-09-27,30.27,-0.028014861419889403,2
1929-09-30,30.16,-0.003640579893871898,2
1929-10-01,29.98,-0.0059860504653035385,2
1929-10-02,30.2,0.007311431706372051,2
1929-10-03,28.95,-0.042271720361819476,2
1929-10-04,28.65,-0.010416760858255714,2
1929-10-07,30.44,0.06060408983273646,2
1929-10-08,30.34,-0.00329055907309872,2
1929-10-09,30.27,-0.0023098508867591683,2
1929-10-10,30.81,0.01768218957494927,2
1929-10-11,30.76,-0.0016241679711330725,2
1929-10-14,30.55,-0.00685045901983905,2
1929-10-15,30.3,-0.008216973102280978,2
1929-10-16,29.24,-0.035610077633745796,2
1929-10-17,29.69,0.015272653894090826,2
1929-10-18,28.84,-0.029046976358920062,2
1929-10-21,27.73,-0.03924845278906153,2
1929-10-22,28.27,0.019286312077812173,2
1929-10-23,26.6,-0.060889955917845295,2
1929-10-24,25.75,-0.03247658867790859,2
1929-10-25,26.12,0.014266677298485408,2
1929-10-28,22.74,-0.13857581608584058,2
1929-10-29,20.43,-0.1071210794928592,2
1929-10-30,22.99,0.11805492994555955,2
1929-10-31,24.15,0.04922504132349159,2
1929-11-04,22.88,-0.05402121358698464,2
1929-11-06,20.61,-0.10448677160922948,2
1929-11-07,21.37,0.03621167442868867,2
1929-11-08,21.18,-0.008930729157795803,2
1929-11-11,19.86,-0.0643496815562341,2
1929-11-12,18.73,-0.05858114216102939,2
1929-11-13,17.66,-0.058824321280183334,2
1929-11-14,19.24,0.08568925006174677,2
1929-11-15,20.3,0.05362944081018117,2
1929-11-18,20.09,-0.01039870722089864,2
1929-11-19,20.7,0.029911521444480282,2
1929-11-20,21.27,0.027163928940822313,2
1929-11-21,21.61,0.015858541306648988,2
1929-11-22,21.53,-0.0037088591425229467,2
1929-11-25,21.28,-0.011679646902828189,2
1929-11-26,20.66,-0.029568200781950882,2
1929-11-27,20.92,0.012506175505229589,2
1929-12-02,20.95,0.0014330071714243608,2
1929-12-03,21.65,0.03286680808035225,2
1929-12-04,22.05,0.018307147444356353,2
1929-12-05,21.87,-0.008196767204178723,2
1929-12-06,22.45,0.026174779499586798,2
1929-12-09,22.4,-0.0022296553272691533,2
1929-12-10,22.57,0.007560631968450249,2
1929-12-11,22.38,-0.008453887945665262,2
1929-12-12,21.17,-0.055582617737005346,2
1929-12-13,21.7,0.02472717539964009,2
1929-12-16,21.33,-0.01719772806315456,2
1929-12-17,21.56,0.010725213557536861,2
1929-12-18,21.42,-0.006514681021193347,2
1929-12-19,20.85,-0.026971116774792137,2
1929-12-20,20.16,-0.033653505041642884,2
1929-12-23,20.26,0.004948055617369551,2
1929-12-24,20.39,0.006396085765826509,2
1929-12-26,20.84,0.021829632298802526,2
1929-12-27,20.82,-0.0009601536983434578,2
1929-12-30,20.89,0.0033565123816514664,2
1929-12-31,21.45,0.02645406980555176,2
1930-01-02,21.18,-0.012667305200765533,1
1930-01-03,21.23,0.0023579355419043324,3
1930-01-06,21.5,0.012637659418452074,0
1930-01-07,21.31,-0.008876489023091239,0
1930-01-08,21.29,-0.0009389672051378639,3
1930-01-09,21.62,0.01538133330567426,0
1930-01-10,21.55,-0.003242995661305148,3
1930-01-13,21.52,-0.001393081256173545,3
1930-01-14,21.56,0.001857010747212673,3
1930-01-15,21.65,0.004165708407702695,3
1930-01-16,21.5,-0.006952519314881833,0
1930-01-17,21.31,-0.008876489023091239,0
1930-01-20,21.5,0.008876489023091239,3
1930-01-21,21.61,0.005103235385177651,3
1930-01-22,21.63,0.000925069446172877,3
1930-01-23,21.84,0.009661910911736626,3
1930-01-24,22.04,0.0091158334080097,3
1930-01-27,22.21,0.007683653621622266,3
1930-01-28,22.1,-0.004965029382629105,3
1930-01-29,22.35,0.011248712535870897,0
1930-01-30,22.47,0.005354765137659978,3
1930-01-31,22.79,0.014140757060355114,0
1930-02-03,22.74,-0.002196354935203093,3
1930-02-04,23.01,0.011803415724884747,0
1930-02-05,23.31,0.012953549000390918,0
1930-02-06,23.06,-0.01078293820675258,0
1930-02-07,22.97,-0.003910498139906071,3
1930-02-10,23.12,0.006509027103169807,3
1930-02-11,23.32,0.008613317678114907,3
1930-02-13,23.36,0.0017137964777345083,3
1930-02-14,23.35,-0.00042817384511995016,3
1930-02-17,23.26,-0.003861837024387693,3
1930-02-18,23.28,0.0008594757727187208,3
1930-02-19,23.07,-0.009061550677575081,0
1930-02-20,22.64,-0.018814818850680037,1
1930-02-21,22.92,0.01229163851155679,1
1930-02-24,22.68,-0.010526412986987754,0
1930-02-25,22.89,0.00921665510492442,3
1930-02-26,23.11,0.009565290321813968,3
1930-02-27,23.08,-0.0012989826463907228,3
1930-02-28,23.28,0.008628181223338416,3
1930-03-03,23.36,0.0034305350967889225,3
1930-03-04,23.54,0.007675943872104352,3
1930-03-05,23.36,-0.007675943872104352,0
1930-03-06,23.59,0.009797735459557533,3
1930-03-07,23.59,0.0,3
1930-03-10,23.67,0.0033855301063088206,3
1930-03-11,23.72,0.002110150603632288,3
1930-03-12,23.46,-0.011021730904195337,0
1930-03-13,23.6,0.005949868806235159,3
1930-03-14,23.45,-0.0063762171392762745,3
1930-03-17,23.67,0.009337928633604164,3
1930-03-18,23.9,0.00967003541157263,3
1930-03-19,24.03,0.005424590810912289,3
1930-03-20,24.14,0.004567165921008254,3
1930-03-21,24.29,0.0061945273446952775,3
1930-03-24,24.28,-0.00041177682278359384,3
1930-03-25,24.25,-0.0012363488078053209,3
1930-03-26,24.62,0.015142503372815419,1
1930-03-27,24.57,-0.0020329342232194847,3
1930-03-28,24.85,0.011331566009549654,2
1930-03-31,24.15,-0.028573372444055778,2
1930-04-01,25.37,0.0492829935126089,2
1930-04-02,25.11,-0.010301200441697134,2
1930-04-03,25.16,0.0019892586627463515,3
1930-04-04,25.54,0.014990418772153458,1
1930-04-07,25.6,0.0023465008811234256,3
1930-04-08,25.46,-0.005483758356256363,3
1930-04-09,25.87,0.015975403068677174,1
1930-04-10,25.92,0.0019308752861362244,3
1930-04-11,25.84,-0.0030911925696726072,3
1930-04-14,25.73,-0.004266052620748528,3
1930-04-15,25.74,0.00038857587432783447,3
1930-04-16,25.56,-0.007017572658646554,0
1930-04-17,25.75,0.007405997600411052,3
1930-04-21,25.29,-0.018025566427871453,1
1930-04-22,25.5,0.008269391482506716,3
1930-04-23,25.55,0.0019588644853332227,3
1930-04-24,25.35,-0.007858586612521368,0
1930-04-25,25.32,-0.0011841327612165387,3
1930-04-28,24.76,-0.022365149459580014,1
1930-04-29,24.73,-0.0012123662830707538,2
1930-04-30,24.9,0.006850721937337045,2
1930-05-01,24.3,-0.024391453124159135,2
1930-05-02,23.57,-0.030501633398463124,2
1930-05-05,22.98,-0.02535044452742996,2
1930-05-06,23.76,0.03337922207383448,2
1930-05-07,23.31,-0.01912104144677862,2
1930-05-08,23.4,0.003853569315990235,2
1930-05-09,23.69,0.012316995807038378,2
1930-05-12,24.09,0.016743798456085646,2
1930-05-13,24.42,0.013605652055778794,2
1930-05-14,24.57,0.006123717850529342,2
1930-05-15,24.17,-0.016413991817696427,2
1930-05-16,24.28,0.004540771475905814,2
1930-05-19,23.75,-0.02207043571064693,1
1930-05-20,23.86,0.0046208861891194886,3
1930-05-21,23.74,-0.005042027488248113,3
1930-05-22,23.79,0.0021039351333445033,3
1930-05-23,24.03,0.010037725433511113,0
1930-05-26,24.23,0.008288485080056862,3
1930-05-27,24.24,0.00041262637267935887,3
1930-05-28,24.38,0.0057589628520116065,3
1930-05-29,24.49,0.0045017469109511765,3
1930-06-02,24.4,-0.0036817386649201644,3
1930-06-03,24.18,-0.009057287112509638,0
1930-06-04,24.29,0.0045388978274343295,3
1930-06-05,23.91,-0.01576796154384752,2
1930-06-06,23.52,-0.016445658439807165,2
1930-06-09,22.38,-0.04968342014664717,2
1930-06-10,23.01,0.027761201163495564,2
1930-06-11,22.2,-0.0358366151690408,2
1930-06-12,22.13,-0.003158134815275382,2
1930-06-13,22.26,0.005857191784440552,2
1930-06-16,20.56,-0.07944390526043454,2
1930-06-17,20.58,0.0009722898189390428,2
1930-06-18,19.86,-0.03561207178887704,2
1930-06-19,20.79,0.04576444325289497,2
1930-06-20,20.25,-0.02631730831737311,2
