"state","S1","S2","S3","returns","date"
"LowVol",0.543423384786581,0.455068142462781,0.0015084727506379,0.00293694358370677,1952-10-23
"LowVol",0.608827167640958,0.389705594960815,0.0014672373982268,0.00668060911869706,1952-10-24
"LowVol",0.748975305021386,0.250201850665368,0.000822844313245952,0.00249372526375469,1952-10-27
"LowVol",0.854133417239598,0.145393545874367,0.000473036886035098,0.00165902156797149,1952-10-28
"LowVol",0.920429428360598,0.079313907117126,0.000256664522275633,0.000828541903830526,1952-10-29
"LowVol",0.957646833042521,0.0422165584856781,0.000136608471800521,0,1952-10-30
"LowVol",0.778302623722938,0.219662569916354,0.00203480636070771,0.0152047309694288,1952-10-31
"LowVol",0.867016068722967,0.132529106719708,0.000454824557325365,0.00325733187030641,1952-11-03
"LowVol",0.924851546350674,0.0749006251614466,0.000247828487879617,0.00284148760294833,1952-11-05
"LowVol",0.955631551840774,0.0442179496467603,0.000150498512466097,0.00404531296000288,1952-11-06
"LowVol",0.976954573844678,0.022958477786446,8.69483688755352e-05,0.000403673054852227,1952-11-07
"LowVol",0.987898099011788,0.0120121006672676,8.98003209445369e-05,-0.000403673054852227,1952-11-10
"LowVol",0.985474970641481,0.0143775541403661,0.000147475218152814,-0.00485634301256921,1952-11-12
"LowVol",0.990106909031629,0.00980131572367051,9.17752447001918e-05,0.00243107904237316,1952-11-13
"LowVol",0.990323392910039,0.0095877400430323,8.88670469286815e-05,0.00161750948362727,1952-11-14
"LowVol",0.990237367956701,0.00967258605433253,9.00459889665279e-05,0.00201812383365541,1952-11-17
"LowVol",0.913763586434421,0.0845733958241344,0.00166301774144456,0.0144118189838851,1952-11-18
"LowVol",0.932940315280357,0.0665115775369011,0.000548107182741896,0.00673403218134405,1952-11-19
"LowVol",0.961350294796393,0.0385223687160509,0.00012733648755577,-0.00197585517796606,1952-11-20
"LowVol",0.979605823277272,0.0203051580535481,8.90186691803905e-05,-0.000395687435515324,1952-11-21
