,0,1,2,3,4,5,6
518,1.0,0.8,1.0,0.0,1.0,2.0437188000000117,-0.10591578986947067
95,0.5,0.4,1.0,1.0,1.0,1.9265458999999903,-0.10625407789072083
479,1.0,0.4,1.0,1.0,1.0,1.9289016999999902,-0.10656015747372571
476,1.0,0.4,1.0,0.8,1.0,1.9422493000000147,-0.10682644226915666
287,0.8,0.4,1.0,1.0,1.0,1.926346399999994,-0.10757160637222907
361,0.8,1.0,0.8,0.0,0.8,2.0292477999999963,-0.10776131347293604
169,0.5,1.0,0.8,0.0,0.8,2.0228376999999806,-0.10813883416530731
478,1.0,0.4,1.0,1.0,0.8,1.9296780999999978,-0.10824241988520932
351,0.8,1.0,0.4,0.4,0.5,1.953766799999998,-0.10916936884272523
362,0.8,1.0,0.8,0.0,1.0,2.0348663999999963,-0.10944821795759568
286,0.8,0.4,1.0,1.0,0.8,1.9287424000000188,-0.10950036486946907
328,0.8,0.8,1.0,0.4,0.8,1.9903577000000048,-0.10980433034941167
352,0.8,1.0,0.4,0.4,0.8,1.9511948999999909,-0.10983642346507365
274,0.8,0.4,0.8,1.0,0.8,1.9218896000000008,-0.1100801524186472
170,0.5,1.0,0.8,0.0,1.0,2.028346599999993,-0.11044494203312583
467,1.0,0.4,0.8,1.0,1.0,1.9131402000000008,-0.11071177714327479
275,0.8,0.4,0.8,1.0,1.0,1.9128765000000056,-0.110723616895438
136,0.5,0.8,1.0,0.4,0.8,1.9868202999999955,-0.1107808721078727
544,1.0,1.0,0.4,0.4,0.8,1.9478330999999907,-0.11078906079787827
125,0.5,0.8,0.8,0.4,1.0,1.9829730999999922,-0.11079886862635825
466,1.0,0.4,0.8,1.0,0.8,1.9217838999999919,-0.1110207698065362
83,0.5,0.4,0.8,1.0,1.0,1.9084221000000037,-0.11102347411416337
553,1.0,1.0,0.8,0.0,0.8,2.0217731000000105,-0.11110758695837887
161,0.5,1.0,0.4,0.4,1.0,1.9467946000000014,-0.1111350843423313
508,1.0,0.8,0.8,0.4,0.8,1.9850490000000023,-0.111139216974117
316,0.8,0.8,0.8,0.4,0.8,1.9801613999999934,-0.1111586994878895
263,0.8,0.4,0.4,1.0,1.0,1.8916678000000113,-0.11141928709606501
94,0.5,0.4,1.0,1.0,0.8,1.9238730999999842,-0.11162958562085419
124,0.5,0.8,0.8,0.4,0.8,1.970172499999997,-0.11196617031794227
93,0.5,0.4,1.0,1.0,0.5,1.9559526000000023,-0.11256501292218933
465,1.0,0.4,0.8,1.0,0.5,1.950323500000013,-0.11276412893319948
543,1.0,1.0,0.4,0.4,0.5,1.9477878000000195,-0.11286971113225215
273,0.8,0.4,0.8,1.0,0.5,1.950204900000013,-0.11312084439346935
363,0.8,1.0,0.8,0.4,0.5,1.99490610000002,-0.11365365568378744
455,1.0,0.4,0.4,1.0,1.0,1.8871642999999896,-0.1140109726389495
353,0.8,1.0,0.4,0.4,1.0,1.9412823999999969,-0.11413229767829056
477,1.0,0.4,1.0,1.0,0.5,1.9501533000000078,-0.11491747781203836
285,0.8,0.4,1.0,1.0,0.5,1.9502635000000004,-0.11499032218654798
520,1.0,0.8,1.0,0.4,0.8,1.9826217999999727,-0.11502297517632802
70,0.5,0.4,0.4,1.0,0.8,1.8871117999999871,-0.11506363632895884
182,0.5,1.0,1.0,0.0,1.0,2.0302432999999964,-0.11513576746585606
373,0.8,1.0,1.0,0.0,0.8,2.0174014000000047,-0.11519131854767942
171,0.5,1.0,0.8,0.4,0.5,1.9827955000000097,-0.11524008922037708
554,1.0,1.0,0.8,0.0,1.0,2.024601899999987,-0.11528886921644847
183,0.5,1.0,1.0,0.4,0.5,1.9942881000000043,-0.11536462224555581
81,0.5,0.4,0.8,1.0,0.5,1.9387371000000053,-0.11563830829984229
509,1.0,0.8,0.8,0.4,1.0,1.9796067000000124,-0.11568799047922533
181,0.5,1.0,1.0,0.0,0.8,2.0113249000000004,-0.1158495366043277
262,0.8,0.4,0.4,1.0,0.8,1.8902388999999968,-0.11596332431086018
137,0.5,0.8,1.0,0.4,1.0,1.9792731000000094,-0.11621561510550578
329,0.8,0.8,1.0,0.4,1.0,1.9875276000000095,-0.11627636982619814
317,0.8,0.8,0.8,0.4,1.0,1.9705881999999981,-0.11653786634469498
545,1.0,1.0,0.4,0.4,1.0,1.934645200000006,-0.11699156364996247
82,0.5,0.4,0.8,1.0,0.8,1.9020768,-0.11737085165153474
454,1.0,0.4,0.4,1.0,0.8,1.8874403000000042,-0.11739331766254912
375,0.8,1.0,1.0,0.4,0.5,1.9924574999999722,-0.11759115997176306
565,1.0,1.0,1.0,0.0,0.8,2.009574400000001,-0.11791570643123518
555,1.0,1.0,0.8,0.4,0.5,1.9871981999999961,-0.11800378025106448
521,1.0,0.8,1.0,0.4,1.0,1.9772895999999993,-0.11841790647057633
453,1.0,0.4,0.4,1.0,0.5,1.9175936000000078,-0.11939948349653638
71,0.5,0.4,0.4,1.0,1.0,1.8633734000000066,-0.11945566502682765
261,0.8,0.4,0.4,1.0,0.5,1.90747150000001,-0.1195736890433512
567,1.0,1.0,1.0,0.4,0.5,1.9882454999999901,-0.11980075666727602
69,0.5,0.4,0.4,1.0,0.5,1.900226300000013,-0.12058856520385303
330,0.8,0.8,1.0,0.8,0.5,1.9631293000000005,-0.1213074008254127
374,0.8,1.0,1.0,0.0,1.0,2.0142638999999924,-0.12175519718654952
184,0.5,1.0,1.0,0.4,0.8,1.9696053999999883,-0.12295349966491669
364,0.8,1.0,0.8,0.4,0.8,1.9661904000000154,-0.1238886225405955
126,0.5,0.8,0.8,0.8,0.5,1.9403604000000159,-0.12439820062871523
376,0.8,1.0,1.0,0.4,0.8,1.9711665000000131,-0.12450772901187752
115,0.5,0.8,0.4,0.8,0.8,1.8785785000000006,-0.12463215316608924
566,1.0,1.0,1.0,0.0,1.0,2.0084692999999927,-0.12511025820149826
114,0.5,0.8,0.4,0.8,0.5,1.8997442000000084,-0.12513418888599637
522,1.0,0.8,1.0,0.8,0.5,1.956649999999991,-0.12527506542022465
306,0.8,0.8,0.4,0.8,0.5,1.9059258000000017,-0.12548255713933917
172,0.5,1.0,0.8,0.4,0.8,1.9473485000000084,-0.12588950255633094
331,0.8,0.8,1.0,0.8,0.8,1.9300140999999926,-0.12612477887419818
139,0.5,0.8,1.0,0.8,0.8,1.9270067000000086,-0.12616345747371896
307,0.8,0.8,0.4,0.8,0.8,1.8788000000000054,-0.12630141992454832
523,1.0,0.8,1.0,0.8,0.8,1.9288892999999974,-0.1264057406169187
556,1.0,1.0,0.8,0.4,0.8,1.9573671999999973,-0.12672315804413997
173,0.5,1.0,0.8,0.4,1.0,1.963700799999988,-0.1267403670921363
116,0.5,0.8,0.4,0.8,1.0,1.8715925000000062,-0.12691516483013215
499,1.0,0.8,0.4,0.8,0.8,1.8779325999999923,-0.1271202437443801
308,0.8,0.8,0.4,0.8,1.0,1.8745757000000092,-0.12716021962950355
138,0.5,0.8,1.0,0.8,0.5,1.9451036000000175,-0.12745563003469237
318,0.8,0.8,0.8,0.8,0.5,1.9411193999999994,-0.12821865411023306
500,1.0,0.8,0.4,0.8,1.0,1.8711407000000009,-0.12826001762321057
568,1.0,1.0,1.0,0.4,0.8,1.958960399999979,-0.12902716406302922
185,0.5,1.0,1.0,0.4,1.0,1.962692799999994,-0.1297375798970132
140,0.5,0.8,1.0,0.8,1.0,1.9185459999999963,-0.12998829752093072
510,1.0,0.8,0.8,0.8,0.5,1.9356203999999968,-0.13041849358702048
498,1.0,0.8,0.4,0.8,0.5,1.8924664000000004,-0.13058846278450373
127,0.5,0.8,0.8,0.8,0.8,1.9046484000000015,-0.13132517108505154
365,0.8,1.0,0.8,0.4,1.0,1.9499471999999998,-0.13175079925185162
377,0.8,1.0,1.0,0.4,1.0,1.9610608999999934,-0.13223441697411828
319,0.8,0.8,0.8,0.8,0.8,1.905146899999978,-0.13226892446822203
128,0.5,0.8,0.8,0.8,1.0,1.89650299999999,-0.13247940509370915
511,1.0,0.8,0.8,0.8,0.8,1.9099841999999998,-0.13294153902368538
569,1.0,1.0,1.0,0.4,1.0,1.9580692999999936,-0.13354270072706773
143,0.5,0.8,1.0,1.0,1.0,1.8892478999999953,-0.13360813190330997
557,1.0,1.0,0.8,0.4,1.0,1.9444076999999842,-0.13373328660433384
332,0.8,0.8,1.0,0.8,1.0,1.9123171000000083,-0.13395434175774878
320,0.8,0.8,0.8,0.8,1.0,1.9018352999999932,-0.13401683078214216
524,1.0,0.8,1.0,0.8,1.0,1.9135579999999996,-0.13427254624240817
512,1.0,0.8,0.8,0.8,1.0,1.8994945999999948,-0.13499095599850836
335,0.8,0.8,1.0,1.0,1.0,1.8853928999999907,-0.13611811595130147
334,0.8,0.8,1.0,1.0,0.8,1.8953964999999948,-0.1362463969898539
526,1.0,0.8,1.0,1.0,0.8,1.8942740999999987,-0.13649103178528882
142,0.5,0.8,1.0,1.0,0.8,1.893632600000001,-0.13679979573099885
527,1.0,0.8,1.0,1.0,1.0,1.8839433000000072,-0.13720658682069298
187,0.5,1.0,1.0,0.8,0.8,1.9126619999999954,-0.1382630563132209
186,0.5,1.0,1.0,0.8,0.5,1.9300650000000006,-0.1388601395350928
141,0.5,0.8,1.0,1.0,0.5,1.914607200000005,-0.1390347556641224
378,0.8,1.0,1.0,0.8,0.5,1.9302436999999935,-0.1392744582605067
162,0.5,1.0,0.4,0.8,0.5,1.8671842000000025,-0.1397780900858431
174,0.5,1.0,0.8,0.8,0.5,1.9157435999999994,-0.1399764412660137
164,0.5,1.0,0.4,0.8,1.0,1.8436045000000005,-0.14060813955476062
163,0.5,1.0,0.4,0.8,0.8,1.8460238999999974,-0.14142316565625687
131,0.5,0.8,0.8,1.0,1.0,1.8639620999999846,-0.1415062330834856
379,0.8,1.0,1.0,0.8,0.8,1.907552699999997,-0.14156579130535465
356,0.8,1.0,0.4,0.8,1.0,1.847207600000003,-0.14166526435806556
570,1.0,1.0,1.0,0.8,0.5,1.9264797000000002,-0.14169675808347834
514,1.0,0.8,0.8,1.0,0.8,1.8773555999999951,-0.14176885538875011
333,0.8,0.8,1.0,1.0,0.5,1.9154847999999853,-0.1417736854634983
525,1.0,0.8,1.0,1.0,0.5,1.9117272000000092,-0.1422018841653042
355,0.8,1.0,0.4,0.8,0.8,1.844712699999997,-0.14221347427152028
323,0.8,0.8,0.8,1.0,1.0,1.8662472000000057,-0.14281999409842872
130,0.5,0.8,0.8,1.0,0.8,1.8672400999999952,-0.14306088115586357
188,0.5,1.0,1.0,0.8,1.0,1.9033563999999894,-0.14309486278450503
366,0.8,1.0,0.8,0.8,0.5,1.9130967999999844,-0.1433250075720756
311,0.8,0.8,0.4,1.0,1.0,1.8341095000000045,-0.14335857857915088
118,0.5,0.8,0.4,1.0,0.8,1.8329595000000036,-0.14386857588442184
322,0.8,0.8,0.8,1.0,0.8,1.8652320000000018,-0.14411679649811035
119,0.5,0.8,0.4,1.0,1.0,1.8241484999999895,-0.14415642619913957
571,1.0,1.0,1.0,0.8,0.8,1.8981910999999903,-0.14438962547136475
515,1.0,0.8,0.8,1.0,1.0,1.862795100000007,-0.14483174525892809
321,0.8,0.8,0.8,1.0,0.5,1.893631700000005,-0.14524266964917568
548,1.0,1.0,0.4,0.8,1.0,1.8380119999999829,-0.1453717462424133
175,0.5,1.0,0.8,0.8,0.8,1.8804097000000055,-0.14538553630928322
129,0.5,0.8,0.8,1.0,0.5,1.8892816999999906,-0.14550512151778724
572,1.0,1.0,1.0,0.8,1.0,1.8973134000000011,-0.1460875211833987
191,0.5,1.0,1.0,1.0,1.0,1.878419999999996,-0.1464186894564148
513,1.0,0.8,0.8,1.0,0.5,1.889247999999996,-0.1468826380598777
176,0.5,1.0,0.8,0.8,1.0,1.8792706000000143,-0.14704716260747128
558,1.0,1.0,0.8,0.8,0.5,1.9014318999999906,-0.1472262624304524
354,0.8,1.0,0.4,0.8,0.5,1.854239499999998,-0.14736826319756294
367,0.8,1.0,0.8,0.8,0.8,1.8809607999999987,-0.14763421577427524
546,1.0,1.0,0.4,0.8,0.5,1.8518998000000002,-0.14824162438953786
380,0.8,1.0,1.0,0.8,1.0,1.890384699999995,-0.14892138892533544
310,0.8,0.8,0.4,1.0,0.8,1.8207696999999963,-0.14903427515665177
368,0.8,1.0,0.8,0.8,1.0,1.8783396000000008,-0.1495564564902453
559,1.0,1.0,0.8,0.8,0.8,1.8781158000000078,-0.14963212755633415
383,0.8,1.0,1.0,1.0,1.0,1.8738880999999885,-0.14973481538088682
547,1.0,1.0,0.4,0.8,0.8,1.8333230999999985,-0.14975905645090737
502,1.0,0.8,0.4,1.0,0.8,1.8179927000000045,-0.15022715438560383
382,0.8,1.0,1.0,1.0,0.8,1.876271900000015,-0.15050992399614171
190,0.5,1.0,1.0,1.0,0.8,1.867419200000003,-0.1516229033037757
560,1.0,1.0,0.8,0.8,1.0,1.8691612999999925,-0.15178404488521038
309,0.8,0.8,0.4,1.0,0.5,1.8436559999999913,-0.15212200322510233
503,1.0,0.8,0.4,1.0,1.0,1.8053451000000085,-0.15214567409448898
117,0.5,0.8,0.4,1.0,0.5,1.8344521000000038,-0.15229692966097497
441,1.0,0.4,0.0,1.0,0.5,1.6660953999999972,-0.15252428540448867
574,1.0,1.0,1.0,1.0,0.8,1.8648447999999982,-0.1531203696885143
189,0.5,1.0,1.0,1.0,0.5,1.8945241000000006,-0.15342921166333834
501,1.0,0.8,0.4,1.0,0.5,1.8397861999999963,-0.15383056160433023
575,1.0,1.0,1.0,1.0,1.0,1.8620550999999974,-0.15385615346113587
443,1.0,0.4,0.0,1.0,1.0,1.6226991000000015,-0.15405797222588674
250,0.8,0.4,0.0,1.0,0.8,1.6289900999999973,-0.15410843225735868
442,1.0,0.4,0.0,1.0,0.8,1.6323634999999923,-0.1541664637089739
249,0.8,0.4,0.0,1.0,0.5,1.6529850000000044,-0.15500332326837316
179,0.5,1.0,0.8,1.0,1.0,1.8420258000000036,-0.15523477751699452
573,1.0,1.0,1.0,1.0,0.5,1.890251000000008,-0.1556222213604238
381,0.8,1.0,1.0,1.0,0.5,1.8886868000000032,-0.15747640826050446
58,0.5,0.4,0.0,1.0,0.8,1.6131480999999994,-0.1576267335752171
294,0.8,0.8,0.0,0.8,0.5,1.423723599999997,-0.15776955812281765
562,1.0,1.0,0.8,1.0,0.8,1.844184400000006,-0.15807108351620525
178,0.5,1.0,0.8,1.0,0.8,1.8398936000000015,-0.1581676157742729
251,0.8,0.4,0.0,1.0,1.0,1.6150325000000088,-0.15829275224161785
177,0.5,1.0,0.8,1.0,0.5,1.8680995000000067,-0.15845720829984064
102,0.5,0.8,0.0,0.8,0.5,1.410022499999987,-0.1592406728946574
57,0.5,0.4,0.0,1.0,0.5,1.6351994000000045,-0.15929303432266034
370,0.8,1.0,0.8,1.0,0.8,1.841318599999997,-0.1598448557231334
371,0.8,1.0,0.8,1.0,1.0,1.8358338999999892,-0.1602071663840367
59,0.5,0.4,0.0,1.0,1.0,1.5947653999999891,-0.16096507507797472
166,0.5,1.0,0.4,1.0,0.8,1.7889399999999955,-0.16155085281204065
486,1.0,0.8,0.0,0.8,0.5,1.4200614000000085,-0.16162934374437474
369,0.8,1.0,0.8,1.0,0.5,1.8640263000000086,-0.16298131386632692
563,1.0,1.0,0.8,1.0,1.0,1.830864200000001,-0.16310165629355194
103,0.5,0.8,0.0,0.8,0.8,1.3915567000000046,-0.16333250182856185
167,0.5,1.0,0.4,1.0,1.0,1.7804684000000035,-0.16386504826837073
295,0.8,0.8,0.0,0.8,0.8,1.399867899999992,-0.1640580208293516
487,1.0,0.8,0.0,0.8,0.8,1.4050197999999974,-0.16431473078214193
165,0.5,1.0,0.4,1.0,0.5,1.81206199999999,-0.16496140135649498
358,0.8,1.0,0.4,1.0,0.8,1.7904781000000078,-0.16525244773729134
561,1.0,1.0,0.8,1.0,0.5,1.8591626999999926,-0.1653019177018925
359,0.8,1.0,0.4,1.0,1.0,1.785338599999987,-0.16552631424005015
296,0.8,0.8,0.0,0.8,1.0,1.3964238999999976,-0.16716829679315856
104,0.5,0.8,0.0,0.8,1.0,1.3863179000000025,-0.167814355133045
551,1.0,1.0,0.4,1.0,1.0,1.7758901999999896,-0.16864567712360742
357,0.8,1.0,0.4,1.0,0.5,1.8026128999999942,-0.16913545064839172
488,1.0,0.8,0.0,0.8,1.0,1.3907745999999976,-0.17163400706066329
550,1.0,1.0,0.4,1.0,0.8,1.7701943999999914,-0.1723096989371416
549,1.0,1.0,0.4,1.0,0.5,1.7975843999999923,-0.17241955080574925
150,0.5,1.0,0.0,0.8,0.5,1.268839899999998,-0.1897512009827729
342,0.8,1.0,0.0,0.8,0.5,1.2820057,-0.19087868361455554
151,0.5,1.0,0.0,0.8,0.8,1.251138599999996,-0.1970952004516926
343,0.8,1.0,0.0,0.8,0.8,1.2612671000000029,-0.19758992596310043
534,1.0,1.0,0.0,0.8,0.5,1.2696364999999925,-0.19865681801660556
152,0.5,1.0,0.0,0.8,1.0,1.248091100000006,-0.1991457959473641
535,1.0,1.0,0.0,0.8,0.8,1.2571896000000058,-0.2039953764745066
344,0.8,1.0,0.0,0.8,1.0,1.2536316000000056,-0.20425968951541879
536,1.0,1.0,0.0,0.8,1.0,1.2500767999999964,-0.20786177059331445
297,0.8,0.8,0.0,1.0,0.5,1.361854500000004,-0.2191332750386345
106,0.5,0.8,0.0,1.0,0.8,1.3281396000000218,-0.22006407084901144
105,0.5,0.8,0.0,1.0,0.5,1.3524265999999996,-0.2203060973045643
489,1.0,0.8,0.0,1.0,0.5,1.359587099999995,-0.2207889952786014
298,0.8,0.8,0.0,1.0,0.8,1.3371135000000016,-0.22255913278843395
299,0.8,0.8,0.0,1.0,1.0,1.3280833000000056,-0.2233203746452378
490,1.0,0.8,0.0,1.0,0.8,1.3352260000000118,-0.22450108491274132
107,0.5,0.8,0.0,1.0,1.0,1.315733700000007,-0.22475727377977978
491,1.0,0.8,0.0,1.0,1.0,1.3271671000000012,-0.22718610330377856
153,0.5,1.0,0.0,1.0,0.5,1.2249682000000055,-0.2460241995468928
345,0.8,1.0,0.0,1.0,0.5,1.2270486999999988,-0.24987167576640548
154,0.5,1.0,0.0,1.0,0.8,1.195796699999998,-0.2501418075917418
346,0.8,1.0,0.0,1.0,0.8,1.2014292000000093,-0.2542208934689978
155,0.5,1.0,0.0,1.0,1.0,1.1861991999999892,-0.25515665157286205
537,1.0,1.0,0.0,1.0,0.5,1.2195144000000042,-0.25577306103390907
538,1.0,1.0,0.0,1.0,0.8,1.1983071000000018,-0.25752222289464943
347,0.8,1.0,0.0,1.0,1.0,1.1943675999999999,-0.25819871687576834
539,1.0,1.0,0.0,1.0,1.0,1.181381300000003,-0.2663684514155007
